date,Open,High,Low,Close,Adj Close,Volume,P_mean,P_sum,twt_count
2020-03-19,324.329987,348.51001,316.820007,332.029999,332.029999,10616000,-0.1391752577319587,-54,388
2020-03-20,342.309998,350.48999,332.0,332.829987,332.829987,10853800,-0.1469648562300319,-46,313
2020-03-23,347.890015,366.109985,340.880005,360.269989,360.269989,13449400,-0.106145251396648,-57,537
2020-03-24,369.98999,372.929993,353.029999,357.320007,357.320007,11638700,-0.1275626423690205,-56,439
2020-03-25,361.019989,362.0,339.170013,342.390015,342.390015,8767200,-0.1325966850828729,-48,362
2020-03-26,344.0,363.839996,341.730011,362.98999,362.98999,7229600,-0.1013986013986013,-29,286
2020-03-27,359.089996,368.559998,353.0,357.119995,357.119995,7948800,-0.024390243902439,-7,287
2020-03-30,363.0,377.799988,361.170013,370.959991,370.959991,8622000,-0.0819209039548022,-29,354
2020-03-31,367.929993,383.01001,366.440002,375.5,375.5,9366500,-0.0803571428571428,-27,336
2020-04-01,376.049988,380.230011,361.019989,364.079987,364.079987,6672500,-0.06006006006006,-20,333
2020-04-02,364.079987,370.98999,360.059998,370.079987,370.079987,4592500,-0.1239193083573487,-43,347
2020-04-03,367.470001,370.899994,357.51001,361.76001,361.76001,4860800,-0.095617529880478,-24,251
2020-04-06,365.220001,380.290009,361.709991,379.959991,379.959991,8183900,-0.0695876288659793,-27,388
2020-04-07,380.0,381.329987,369.339996,372.279999,372.279999,7046400,-0.1304347826086956,-51,391
2020-04-08,374.01001,378.390015,368.309998,371.119995,371.119995,6908900,-0.1186868686868686,-47,396
2020-04-09,371.059998,372.100006,363.029999,370.720001,370.720001,7711300,-0.0664819944598338,-24,361
2020-04-13,371.309998,400.51001,367.700012,396.720001,396.720001,11692900,-0.0118343195266272,-12,1014
2020-04-14,397.5,417.820007,394.850006,413.549988,413.549988,11581000,-0.0235571260306242,-20,849
2020-04-15,413.0,434.980011,412.25,426.75,426.75,13561200,-0.0237868696479543,-25,1051
2020-04-16,437.0,449.519989,431.609985,439.170013,439.170013,16128700,-0.0967199327165685,-115,1189
2020-04-17,431.0,432.0,414.700012,422.959991,422.959991,12616300,-0.0643203883495145,-53,824
2020-04-20,435.170013,444.48999,430.559998,437.48999,437.48999,12655800,-0.0625,-54,864
2020-04-21,444.769989,447.0,425.600006,433.829987,433.829987,23177600,-0.0772681954137587,-155,2006
2020-04-22,429.730011,433.0,413.0,421.420013,421.420013,21084800,-0.0805617147080561,-109,1353
2020-04-23,419.26001,438.410004,419.26001,426.700012,426.700012,13952300,-0.0541727672035139,-37,683
2020-04-24,425.0,427.170013,415.880005,424.98999,424.98999,8658900,-0.0824053452115812,-37,449
2020-04-27,425.0,429.0,420.839996,421.380005,421.380005,6277500,-0.0518518518518518,-21,405
2020-04-28,419.98999,421.0,402.910004,403.829987,403.829987,10101200,-0.1107266435986159,-64,578
2020-04-29,399.529999,415.859985,393.600006,411.890015,411.890015,9693100,0.0,0,501
2020-04-30,410.309998,424.440002,408.0,419.850006,419.850006,7954000,-0.0513392857142857,-23,448
2020-05-01,415.100006,427.970001,411.730011,415.269989,415.269989,8299900,-0.0297029702970297,-12,404
2020-05-04,417.779999,428.540009,414.869995,428.149994,428.149994,7799100,-0.0204081632653061,-11,539
2020-05-05,427.559998,431.0,421.559998,424.679993,424.679993,6286300,-0.0757575757575757,-40,528
2020-05-06,429.299988,439.769989,426.390015,434.26001,434.26001,6660700,-0.0620437956204379,-34,548
2020-05-07,436.890015,438.880005,430.660004,436.529999,436.529999,5641900,-0.0566037735849056,-24,424
2020-05-08,434.140015,442.0,433.640015,435.549988,435.549988,5049300,-0.0599455040871934,-22,367
2020-05-11,436.329987,444.890015,435.559998,440.519989,440.519989,5486000,-0.0475059382422802,-20,421
2020-05-12,442.0,444.170013,431.359985,431.820007,431.820007,4598200,-0.0324675324675324,-15,462
2020-05-13,435.690002,447.0,427.269989,438.269989,438.269989,7014600,-0.0982658959537572,-51,519
2020-05-14,444.899994,452.380005,432.820007,441.950012,441.950012,9007500,-0.0398724082934609,-25,627
2020-05-15,440.700012,455.0,437.51001,454.190002,454.190002,7244000,-0.060665362035225,-31,511
2020-05-18,451.160004,456.359985,443.350006,452.579987,452.579987,7773500,-0.0863723608445297,-45,521
2020-05-19,453.399994,458.970001,450.470001,451.040009,451.040009,4810500,-0.0652680652680652,-28,429
2020-05-20,454.25,455.809998,444.0,447.670013,447.670013,5607300,-0.0909090909090909,-38,418
2020-05-21,448.559998,448.959991,430.25,436.25,436.25,9117300,-0.10546875,-54,512
2020-05-22,437.0,439.089996,427.179993,429.320007,429.320007,5422300,-0.0849673202614379,-26,306
2020-05-26,427.769989,428.5,413.140015,414.769989,414.769989,7881100,-0.1133200795228628,-57,503
2020-05-27,410.380005,420.019989,397.859985,419.890015,419.890015,10446300,-0.0564784053156146,-34,602
2020-05-28,417.23999,422.369995,411.5,413.440002,413.440002,5655100,-0.0406320541760722,-18,443
2020-05-29,417.459991,420.299988,411.850006,419.730011,419.730011,5254900,-0.0833333333333333,-23,276
2020-06-01,418.829987,426.720001,415.980011,425.920013,425.920013,3743700,-0.0106666666666666,-4,375
2020-06-02,425.869995,427.589996,419.459991,427.309998,427.309998,3494800,-0.0433436532507739,-14,323
2020-06-03,426.950012,427.100006,418.049988,421.970001,421.970001,4316000,-0.0955710955710955,-41,429
2020-06-04,422.390015,428.709991,410.029999,414.329987,414.329987,5410500,-0.1075794621026894,-44,409
2020-06-05,407.290009,420.23999,404.25,419.600006,419.600006,5099600,-0.0745501285347043,-29,389
2020-06-08,416.0,420.799988,406.5,419.48999,419.48999,5851500,-0.0597014925373134,-28,469
2020-06-09,421.649994,434.730011,420.309998,434.049988,434.049988,6797000,-0.0445632798573975,-25,561
2020-06-10,436.0,439.690002,430.549988,434.480011,434.480011,4896900,-0.086859688195991,-39,449
2020-06-11,428.200012,445.570007,424.160004,425.559998,425.559998,7462900,-0.0425531914893617,-26,611
2020-06-12,429.0,434.059998,412.450012,418.070007,418.070007,6461100,-0.0674418604651162,-29,430
2020-06-15,421.399994,426.48999,415.420013,425.5,425.5,4467900,-0.0632054176072234,-28,443
2020-06-16,425.76001,437.959991,425.179993,436.130005,436.130005,5507900,-0.0489977728285077,-22,449
2020-06-17,441.820007,450.459991,439.220001,447.769989,447.769989,6529600,-0.0343434343434343,-17,495
2020-06-18,448.730011,452.76001,442.799988,449.869995,449.869995,4277600,-0.0356347438752783,-16,449
2020-06-19,449.119995,453.970001,445.600006,453.720001,453.720001,5934500,-0.023598820058997,-8,339
2020-06-22,455.01001,468.589996,454.209991,468.040009,468.040009,6272100,-0.0281923714759535,-17,603
2020-06-23,466.5,474.01001,464.5,466.26001,466.26001,5948400,-0.0326295585412667,-17,521
2020-06-24,468.540009,472.359985,454.0,457.850006,457.850006,4826200,-0.0619946091644204,-23,371
2020-06-25,458.859985,467.01001,454.0,465.910004,465.910004,4134500,-0.0903954802259887,-32,354
2020-06-26,466.390015,468.029999,442.23999,443.399994,443.399994,6804700,-0.0586510263929618,-20,341
2020-06-29,445.230011,447.670013,432.140015,447.23999,447.23999,4844000,-0.0252365930599369,-8,317
2020-06-30,450.019989,457.589996,447.0,455.040009,455.040009,4198500,-0.0146699266503667,-6,409
2020-07-01,454.0,488.230011,454.0,485.640015,485.640015,9705900,-0.0347721822541966,-29,834
2020-07-02,485.640015,492.279999,475.529999,476.890015,476.890015,6351500,-0.0222672064777327,-11,494
2020-07-06,480.769989,499.5,479.799988,493.809998,493.809998,7839000,-0.0190703218116805,-16,839
2020-07-07,497.309998,504.820007,490.829987,493.160004,493.160004,5669900,-0.0055762081784386,-3,538
2020-07-08,498.579987,505.100006,493.809998,502.779999,502.779999,5691700,-0.026890756302521,-16,595
2020-07-09,508.399994,510.0,495.779999,507.76001,507.76001,5840500,-0.0794297352342158,-39,491
2020-07-10,519.72998,555.880005,511.279999,548.72998,548.72998,21605600,0.0098119378577269,12,1223
2020-07-13,567.97998,575.369995,520.960022,525.5,525.5,18399000,-0.0411764705882352,-42,1020
2020-07-14,517.080017,525.5,490.48999,524.880005,524.880005,15083300,-0.0860655737704918,-63,732
2020-07-15,516.299988,529.0,510.179993,523.26001,523.26001,10066700,-0.0297339593114241,-19,639
2020-07-16,526.47998,535.539978,504.359985,527.390015,527.390015,24499000,-0.1577444682369735,-442,2802
2020-07-17,494.869995,503.589996,484.140015,492.98999,492.98999,24991400,-0.0939668980245595,-176,1873
2020-07-20,489.140015,504.5,484.200012,502.410004,502.410004,11940300,-0.0656108597285067,-58,884
2020-07-21,506.0,506.220001,488.609985,490.100006,490.100006,9113700,-0.0737327188940092,-48,651
2020-07-22,492.190002,497.200012,487.200012,489.820007,489.820007,6954100,-0.0849220103986135,-49,577
2020-07-23,491.130005,491.899994,472.019989,477.579987,477.579987,7722000,-0.0990371389270976,-72,727
2020-07-24,468.769989,487.170013,467.540009,480.450012,480.450012,7746200,-0.0370898716119828,-26,701
2020-07-27,484.51001,496.920013,482.309998,495.649994,495.649994,7863100,-0.0117647058823529,-6,510
2020-07-28,496.019989,497.790009,487.76001,488.51001,488.51001,5986700,-0.0549450549450549,-20,364
2020-07-29,492.25,494.920013,484.130005,484.480011,484.480011,6611800,-0.0614406779661017,-29,472
2020-07-30,480.709991,488.350006,477.51001,485.799988,485.799988,6608600,-0.0576923076923076,-24,416
2020-07-31,488.290009,494.799988,484.5,488.880005,488.880005,5916300,-0.0470914127423822,-17,361
2020-08-03,490.859985,503.089996,490.230011,498.619995,498.619995,5873100,-0.0208333333333333,-11,528
2020-08-04,498.649994,510.440002,498.649994,509.640015,509.640015,5608000,-0.0307692307692307,-16,520
2020-08-05,508.679993,510.100006,501.200012,502.109985,502.109985,4308200,-0.0723981900452488,-32,442
2020-08-06,504.109985,510.820007,498.700012,509.079987,509.079987,3725900,-0.0386178861788617,-19,492
2020-08-07,505.450012,508.290009,486.679993,494.730011,494.730011,5910300,-0.0498154981549815,-27,542
2020-08-10,493.350006,497.459991,478.630005,483.380005,483.380005,4691200,-0.0367816091954023,-16,435
2020-08-11,479.75,480.920013,466.549988,466.929993,466.929993,7329200,-0.0499168053244592,-30,601
2020-08-12,471.339996,482.48999,470.179993,475.470001,475.470001,5439200,-0.0379310344827586,-22,580
2020-08-13,478.399994,484.450012,476.450012,481.329987,481.329987,3008900,-0.0263736263736263,-12,455
2020-08-14,482.820007,488.329987,480.209991,482.679993,482.679993,2943500,-0.052896725440806,-21,397
2020-08-17,484.190002,486.23999,479.100006,482.350006,482.350006,2423500,-0.0338164251207729,-14,414
2020-08-18,484.350006,495.299988,482.799988,491.869995,491.869995,3505500,-0.0432432432432432,-24,555
2020-08-19,493.929993,494.5,483.5,484.529999,484.529999,3156200,-0.054054054054054,-28,518
2020-08-20,484.690002,498.940002,483.890015,497.899994,497.899994,5132500,-0.0305343511450381,-16,524
2020-08-21,496.459991,498.130005,490.0,492.309998,492.309998,3921300,-0.0712830957230142,-35,491
2020-08-24,495.440002,501.0,483.160004,488.809998,488.809998,4762200,-0.0626349892008639,-29,463
2020-08-25,488.190002,492.470001,485.089996,490.579987,490.579987,5727700,-0.0603448275862069,-28,464
2020-08-26,492.5,549.039978,492.079987,547.530029,547.530029,20373700,0.0046326935804103,7,1511
2020-08-27,537.780029,541.0,521.25,526.27002,526.27002,9062900,0.0030211480362537,2,662
2020-08-28,532.0,539.0,522.0,523.890015,523.890015,4417500,0.0049382716049382,2,405
2020-08-31,521.159973,531.98999,517.580017,529.559998,529.559998,4941400,-0.0174757281553398,-9,515
2020-09-01,532.599976,557.390015,532.450012,556.549988,556.549988,9572700,0.0351617440225035,25,711
2020-09-02,553.780029,556.5,537.369995,552.840027,552.840027,5886900,-0.03971119133574,-22,554
2020-09-03,545.0,554.0,521.320007,525.75,525.75,9071100,-0.1518987341772152,-72,474
2020-09-04,520.179993,527.359985,485.980011,516.049988,516.049988,8270100,-0.0631808278867102,-29,459
2020-09-08,498.399994,522.0,495.0,507.019989,507.019989,5572700,-0.0257936507936507,-13,504
2020-09-09,519.210022,520.0,492.570007,500.190002,500.190002,6848100,-0.089430894308943,-44,492
2020-09-10,503.350006,506.290009,478.839996,480.670013,480.670013,6240200,-0.2379248658318425,-133,559
2020-09-11,486.48999,493.730011,476.809998,482.029999,482.029999,5035200,-0.2580645161290322,-112,434
2020-09-14,480.619995,488.98999,471.299988,476.26001,476.26001,7359100,-0.1317157712305026,-76,577
2020-09-15,484.0,497.470001,481.630005,495.98999,495.98999,5337000,-0.0766423357664233,-42,548
2020-09-16,499.98999,504.660004,483.309998,483.859985,483.859985,4394900,-0.117391304347826,-54,460
2020-09-17,475.160004,478.399994,463.269989,470.200012,470.200012,5379300,-0.1152073732718894,-50,434
2020-09-18,472.51001,479.399994,458.600006,469.959991,469.959991,6717700,-0.1300236406619385,-55,423
2020-09-21,467.690002,487.779999,466.320007,487.350006,487.350006,5457500,-0.0811688311688311,-50,616
2020-09-22,489.01001,491.820007,479.26001,491.170013,491.170013,3482300,-0.0095238095238095,-4,420
2020-09-23,491.040009,491.040009,469.0,470.609985,470.609985,3726400,-0.0824295010845987,-38,461
2020-09-24,470.529999,477.0,467.820007,473.079987,473.079987,3727200,-0.0539906103286385,-23,426
2020-09-25,474.390015,484.869995,468.029999,482.880005,482.880005,3769400,-0.0745920745920745,-32,429
2020-09-28,489.109985,492.0,477.880005,490.649994,490.649994,4773500,-0.0526315789473684,-23,437
2020-09-29,489.5,496.290009,486.529999,493.480011,493.480011,3541500,-0.0670995670995671,-31,462
2020-09-30,492.570007,504.630005,489.269989,500.029999,500.029999,4634100,0.0187110187110187,9,481
2020-10-01,506.029999,529.549988,503.600006,527.51001,527.51001,8153700,0.0140449438202247,10,712
2020-10-02,516.429993,526.369995,502.700012,503.059998,503.059998,6071200,-0.0336633663366336,-17,505
2020-10-05,506.799988,520.98999,501.700012,520.650024,520.650024,4088100,-0.0020449897750511,-1,489
2020-10-06,518.719971,521.820007,504.160004,505.869995,505.869995,4199000,-0.0807086614173228,-41,508
2020-10-07,518.0,536.48999,515.820007,534.659973,534.659973,7988700,-0.0405244338498212,-34,839
2020-10-08,533.47998,535.0,524.150024,531.789978,531.789978,5386500,-0.0812720848056537,-46,566
2020-10-09,537.830017,544.280029,535.0,539.440002,539.440002,4781300,-0.02442996742671,-15,614
2020-10-12,548.809998,551.809998,538.23999,539.809998,539.809998,5391100,-0.0674846625766871,-44,652
2020-10-13,540.559998,557.650024,537.200012,554.090027,554.090027,5602500,-0.0631578947368421,-42,665
2020-10-14,562.609985,572.48999,541.0,541.450012,541.450012,9499000,-0.0459770114942528,-40,870
2020-10-15,545.52002,551.219971,535.099976,541.940002,541.940002,5113100,-0.0570613409415121,-40,701
2020-10-16,549.5,554.330017,530.030029,530.789978,530.789978,6347400,-0.0081521739130434,-6,736
2020-10-19,537.070007,541.799988,525.380005,530.719971,530.719971,7567500,-0.0151098901098901,-11,728
2020-10-20,528.140015,533.780029,522.26001,525.419983,525.419983,10047200,-0.1133333333333333,-221,1950
2020-10-21,501.029999,506.850006,488.25,489.049988,489.049988,17405700,-0.0821342925659472,-137,1668
2020-10-22,494.690002,495.140015,482.0,485.230011,485.230011,6997900,-0.0574443141852286,-49,853
2020-10-23,488.109985,490.059998,481.350006,488.279999,488.279999,4927900,-0.050531914893617,-38,752
2020-10-26,487.029999,496.820007,478.899994,488.23999,488.23999,6186100,-0.0206185567010309,-8,388
2020-10-27,490.01001,490.48999,482.929993,488.929993,488.929993,3627200,-0.0589812332439678,-22,373
2020-10-28,486.359985,494.0,483.279999,486.23999,486.23999,5992700,-0.0696202531645569,-33,474
2020-10-29,488.5,513.900024,479.339996,504.209991,504.209991,11120700,-0.0329436769394261,-31,941
2020-10-30,502.01001,505.880005,472.209991,475.73999,475.73999,7807900,-0.0342960288808664,-19,554
2020-11-02,478.869995,486.299988,475.0,484.119995,484.119995,4408200,-0.1145833333333333,-44,384
2020-11-03,484.929993,495.309998,478.76001,487.220001,487.220001,3690200,-0.0819112627986348,-24,293
2020-11-04,495.359985,507.730011,493.980011,496.950012,496.950012,5137300,-0.0249221183800623,-8,321
2020-11-05,506.559998,518.72998,503.450012,513.76001,513.76001,5372800,-0.016,-6,375
2020-11-06,515.0,515.210022,502.51001,514.72998,514.72998,4236300,-0.03886925795053,-11,283
2020-11-09,485.540009,495.850006,467.26001,470.5,470.5,10419700,-0.0927643784786641,-50,539
2020-11-10,470.950012,484.600006,463.410004,480.23999,480.23999,8306100,-0.0764462809917355,-37,484
2020-11-11,483.0,491.679993,478.26001,490.76001,490.76001,5460500,-0.064039408866995,-26,406
2020-11-12,491.0,496.519989,480.429993,486.769989,486.769989,5063700,-0.0678466076696165,-23,339
2020-11-13,486.769989,488.940002,477.799988,482.839996,482.839996,3002700,-0.0911949685534591,-29,318
2020-11-16,480.0,485.579987,477.299988,479.100006,479.100006,3953600,-0.07773851590106,-22,283
2020-11-17,480.119995,487.51001,478.850006,480.630005,480.630005,3698100,-0.0503597122302158,-14,278
2020-11-18,481.950012,488.609985,477.720001,481.790009,481.790009,3629200,-0.0405797101449275,-14,345
2020-11-19,482.0,487.799988,480.470001,484.670013,484.670013,2254700,-0.040133779264214,-12,299
2020-11-20,485.220001,494.76001,481.570007,488.23999,488.23999,4253400,-0.0404040404040404,-20,495
2020-11-23,490.459991,491.149994,475.839996,476.619995,476.619995,5416600,-0.0023041474654377,-1,434
2020-11-24,478.839996,484.049988,475.890015,482.880005,482.880005,3550500,-0.0205128205128205,-8,390
2020-11-25,485.130005,486.899994,478.920013,485.0,485.0,3598600,-0.0186335403726708,-6,322
2020-11-27,486.579987,493.25,481.850006,491.359985,491.359985,2805800,0.0393700787401574,10,254
2020-11-30,490.079987,492.549988,481.269989,490.700012,490.700012,3530900,0.0186335403726708,6,322
2020-12-01,492.339996,509.470001,491.980011,504.579987,504.579987,5052700,0.0756302521008403,45,595
2020-12-02,501.619995,506.799988,493.5,503.380005,503.380005,3028400,-0.0456730769230769,-19,416
2020-12-03,502.98999,508.769989,496.040009,497.519989,497.519989,2826100,-0.0680100755667506,-27,397
2020-12-04,497.5,504.5,493.640015,498.309998,498.309998,3666200,-0.057788944723618,-23,398
2020-12-07,500.01001,517.76001,497.769989,515.780029,515.780029,4289300,0.0160142348754448,9,562
2020-12-08,517.900024,521.48999,505.549988,512.659973,512.659973,4229000,-0.0352422907488986,-16,454
2020-12-09,510.529999,514.5,491.290009,493.600006,493.600006,4178800,-0.0843373493975903,-35,415
2020-12-10,494.559998,503.769989,492.910004,501.089996,501.089996,3018200,-0.061503416856492,-27,439
2020-12-11,495.0,503.339996,494.850006,503.220001,503.220001,3210900,-0.0594262295081967,-29,488
2020-12-14,505.440002,524.159973,501.179993,522.419983,522.419983,5770400,0.0,0,457
2020-12-15,518.5,524.700012,513.559998,519.780029,519.780029,3394900,0.0079575596816976,3,377
2020-12-16,520.109985,527.380005,517.690002,524.830017,524.830017,3682400,-0.0324324324324324,-12,370
2020-12-17,529.0,535.48999,526.440002,532.900024,532.900024,3193400,-0.0205479452054794,-9,438
2020-12-18,533.200012,536.369995,526.02002,534.450012,534.450012,4502700,-0.0233333333333333,-7,300
2020-12-21,530.049988,532.619995,521.150024,528.909973,528.909973,3894000,-0.0460992907801418,-13,282
2020-12-22,527.690002,530.400024,520.5,527.330017,527.330017,1906600,-0.0572390572390572,-17,297
2020-12-23,524.76001,526.320007,514.200012,514.47998,514.47998,2393200,-0.0928571428571428,-26,280
2020-12-24,515.119995,519.349976,512.210022,513.969971,513.969971,1144000,-0.0764331210191082,-12,157
2020-12-28,516.429993,523.659973,507.130005,519.119995,519.119995,2891900,0.0272108843537414,8,294
2020-12-29,519.900024,536.549988,515.47998,530.869995,530.869995,4022400,0.0215311004784689,9,418
2020-12-30,530.130005,533.26001,523.690002,524.590027,524.590027,1876300,-0.0561056105610561,-17,303
2020-12-31,525.530029,545.5,523.150024,540.72998,540.72998,5392300,0.0313901345291479,14,446
2021-01-04,539.0,540.799988,515.090027,522.859985,522.859985,4444400,-0.0417633410672853,-18,431
2021-01-05,521.549988,526.780029,515.890015,520.799988,520.799988,3133900,-0.0760233918128654,-26,342
2021-01-06,511.970001,513.099976,499.5,500.48999,500.48999,5346200,-0.0619047619047619,-26,420
2021-01-07,508.279999,516.440002,506.420013,508.890015,508.890015,3686400,-0.0691823899371069,-22,318
2021-01-08,511.309998,513.23999,504.51001,510.399994,510.399994,2973900,-0.0106761565836298,-3,281
2021-01-11,507.839996,510.730011,497.950012,499.100006,499.100006,3806200,-0.0528052805280528,-16,303
2021-01-12,500.0,501.089996,485.670013,494.25,494.25,5990400,-0.0512249443207126,-23,449
2021-01-13,495.5,512.349976,493.01001,507.790009,507.790009,5032100,-0.0044345898004434,-2,451
2021-01-14,507.350006,514.5,499.579987,500.859985,500.859985,4177400,0.0,0,376
2021-01-15,500.0,506.320007,495.100006,497.980011,497.980011,5895800,-0.0466472303206997,-16,343
2021-01-19,501.0,509.25,493.540009,501.769989,501.769989,12315800,0.0091522157996146,19,2076
2021-01-20,565.419983,593.289978,556.859985,586.340027,586.340027,32637500,0.0445885691122821,110,2467
2021-01-21,582.450012,588.75,570.400024,579.840027,579.840027,11802100,-0.0117021276595744,-11,940
2021-01-22,582.099976,583.98999,564.349976,565.169983,565.169983,7550800,-0.0256880733944954,-14,545
2021-01-25,567.0,569.75,548.650024,556.780029,556.780029,7207300,-0.0669371196754563,-33,493
2021-01-26,554.72998,567.98999,554.059998,561.929993,561.929993,5023800,-0.0205761316872428,-10,486
2021-01-27,550.710022,556.419983,515.72998,523.280029,523.280029,8670300,-0.0677083333333333,-39,576
2021-01-28,535.880005,553.150024,530.73999,538.599976,538.599976,5969000,-0.0636363636363636,-28,440
2021-01-29,538.0,541.0,530.179993,532.390015,532.390015,4325300,-0.1067073170731707,-35,328
2021-02-01,536.789978,545.059998,531.72998,539.039978,539.039978,3547500,-0.0483870967741935,-15,310
2021-02-02,542.01001,555.47998,538.929993,548.159973,548.159973,3767600,0.0073891625615763,3,406
2021-02-03,550.169983,550.47998,538.23999,539.450012,539.450012,3172300,-0.003257328990228,-1,307
2021-02-04,539.809998,559.47998,537.51001,552.159973,552.159973,5164500,-0.0018691588785046,-1,535
2021-02-05,552.26001,554.440002,545.47998,550.789978,550.789978,2376200,-0.0146520146520146,-4,273
2021-02-08,555.0,555.0,543.700012,547.919983,547.919983,2791700,0.0252365930599369,8,317
2021-02-09,546.0,566.0,543.0,559.070007,559.070007,3703500,0.0458515283842794,21,458
2021-02-10,562.5,566.650024,553.460022,563.590027,563.590027,3991300,0.0391791044776119,21,536
2021-02-11,564.440002,565.929993,554.219971,557.590027,557.590027,2730600,-0.0334075723830735,-15,449
2021-02-12,556.940002,561.25,550.849976,556.52002,556.52002,2197100,-0.0313479623824451,-10,319
2021-02-16,557.289978,563.630005,552.72998,557.280029,557.280029,2624100,-0.0359281437125748,-12,334
2021-02-17,550.98999,555.25,543.030029,551.340027,551.340027,2069600,-0.0260586319218241,-8,307
2021-02-18,549.0,550.0,538.22998,548.219971,548.219971,2456200,-0.0888030888030888,-23,259
2021-02-19,548.0,548.98999,538.809998,540.219971,540.219971,2841500,-0.07380073800738,-20,271
2021-02-22,534.98999,541.789978,530.789978,533.780029,533.780029,3078600,-0.0421686746987951,-14,332
2021-02-23,525.0,548.539978,518.280029,546.150024,546.150024,4136500,0.0142566191446028,7,491
2021-02-24,539.799988,556.849976,539.070007,553.409973,553.409973,3245000,-0.0095846645367412,-3,313
2021-02-25,550.27002,556.47998,535.75,546.700012,546.700012,4252900,-0.1151685393258427,-41,356
2021-02-26,546.51001,553.090027,538.0,538.849976,538.849976,3755600,-0.073015873015873,-23,315
2021-03-01,545.570007,552.140015,542.0,550.640015,550.640015,3041400,-0.0139372822299651,-4,287
2021-03-02,553.340027,556.98999,546.02002,547.820007,547.820007,3042200,0.0035971223021582,1,278
2021-03-03,545.929993,548.01001,517.809998,520.700012,520.700012,5362400,-0.0923076923076923,-36,390
2021-03-04,521.5,531.5,507.679993,511.290009,511.290009,5034800,-0.0450704225352112,-16,355
2021-03-05,511.980011,517.76001,498.790009,516.390015,516.390015,5070000,-0.0509383378016085,-19,373
2021-03-08,514.460022,518.840027,492.850006,493.329987,493.329987,3981800,-0.0948616600790513,-24,253
2021-03-09,507.309998,513.109985,503.820007,506.440002,506.440002,3470000,-0.0807017543859649,-23,285
2021-03-10,513.5,518.969971,504.25,504.540009,504.540009,3771500,-0.0316901408450704,-9,284
2021-03-11,512.200012,530.23999,510.709991,523.059998,523.059998,4714500,-0.1748400852878464,-82,469
2021-03-12,512.5,526.51001,506.589996,518.02002,518.02002,3981700,-0.1362530413625304,-56,411
2021-03-15,516.320007,520.72998,508.029999,520.25,520.25,3484300,-0.0435897435897435,-17,390
2021-03-16,524.469971,533.419983,523.210022,524.030029,524.030029,3238900,-0.025735294117647,-7,272
2021-03-17,522.0,528.369995,514.299988,524.440002,524.440002,2817400,-0.0794392523364486,-17,214
2021-03-18,516.400024,517.900024,503.850006,504.790009,504.790009,4094500,-0.0588235294117647,-16,272
2021-03-19,504.959991,513.190002,501.630005,512.179993,512.179993,4386400,-0.0516431924882629,-11,213
2021-03-22,509.130005,529.309998,509.130005,523.109985,523.109985,3360600,-0.0042016806722689,-1,238
2021-03-23,529.869995,543.119995,529.400024,535.090027,535.090027,5583500,-0.0112359550561797,-6,534
2021-03-24,533.780029,534.419983,520.0,520.809998,520.809998,4102200,-0.0632411067193675,-16,253
2021-03-25,516.98999,518.530029,497.0,502.859985,502.859985,4926800,-0.0616438356164383,-18,292
2021-03-26,502.820007,508.720001,496.679993,508.049988,508.049988,3467800,-0.1091703056768559,-25,229
2021-03-29,505.660004,518.0,504.399994,513.950012,513.950012,3330000,-0.0423280423280423,-16,378
2021-03-30,510.51001,514.409973,506.910004,513.390015,513.390015,2418100,-0.0894941634241245,-23,257
2021-03-31,515.669983,528.130005,515.440002,521.659973,521.659973,3503100,-0.0026595744680851,-1,376
2021-04-01,529.929993,540.5,527.030029,539.419983,539.419983,3938600,-0.0383480825958702,-13,339
2021-04-05,540.01001,542.849976,529.22998,540.669983,540.669983,3355900,-0.0521739130434782,-18,345
2021-04-06,544.809998,554.169983,543.299988,544.530029,544.530029,3474200,-0.0029850746268656,-1,335
2021-04-07,543.5,549.640015,541.450012,546.98999,546.98999,2151300,-0.0474308300395256,-12,253
2021-04-08,551.130005,556.900024,547.570007,554.580017,554.580017,4309800,-0.0152963671128107,-8,523
2021-04-09,552.690002,556.900024,547.109985,555.309998,555.309998,2894000,0.0175879396984924,7,398
2021-04-12,551.049988,557.97998,549.580017,552.780029,552.780029,2944100,-0.043103448275862,-15,348
2021-04-13,557.0,559.75,550.299988,553.72998,553.72998,2720300,-0.0935672514619883,-32,342
2021-04-14,554.869995,554.869995,538.530029,540.02002,540.02002,3740300,-0.0544217687074829,-16,294
2021-04-15,544.169983,553.48999,542.659973,549.219971,549.219971,3139100,-0.0409556313993174,-12,293
2021-04-16,550.539978,551.97998,539.51001,546.539978,546.539978,3209100,-0.1011673151750972,-26,257
2021-04-19,546.900024,556.440002,545.530029,554.440002,554.440002,4288700,-0.0155642023346303,-8,514
2021-04-20,554.419983,563.559998,546.299988,549.570007,549.570007,11257600,-0.1611982881597717,-339,2103
2021-04-21,508.0,515.460022,503.600006,508.899994,508.899994,22897400,-0.1410743353228432,-260,1843
2021-04-22,513.820007,513.960022,500.549988,508.779999,508.779999,9061100,-0.0818897637795275,-52,635
2021-04-23,509.01001,509.700012,500.700012,505.549988,505.549988,7307700,-0.0712468193384223,-28,393
2021-04-26,506.76001,510.480011,503.0,510.299988,510.299988,4388800,-0.0096618357487922,-4,414
